ANO_LETIVO,CODIGO_CIE,CODIGO_INEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,ANOS_INICIAIS,ANOS_FINAIS,ENSINO_MÉDIO
2019,36,35000036,10101,NORTE 1,JOAO SOLIMEO,SAO PAULO,0.0000000000,2.9900000000,1.5000000000
2019,48,35000048,10101,NORTE 1,WALFREDO ARANTES CALDAS PROFESSOR,SAO PAULO,0.0000000000,0.0000000000,1.1200000000
2019,59,35000059,10101,NORTE 1,SEBASTIAO DE OLIVEIRA GUSMAO PROFESSOR,SAO PAULO,0.0000000000,0.0000000000,1.7000000000
2019,61,35000061,10101,NORTE 1,SUZANA DE CAMPOS DONA,SAO PAULO,5.6700000000,0.0000000000,0.0000000000
2019,73,35000073,10101,NORTE 1,JULIO DE FARIA E SOUZA PROFESSOR,SAO PAULO,4.6900000000,0.0000000000,0.0000000000
2019,85,35000085,10101,NORTE 1,JULIO CESAR DE OLIVEIRA PROFESSOR,SAO PAULO,6.1500000000,0.0000000000,0.0000000000
2019,97,35000097,10101,NORTE 1,RENATO DE ARRUDA PENTEADO PROFESSOR,SAO PAULO,0.0000000000,0.0000000000,1.3000000000
2019,103,35000103,10101,NORTE 1,JOAO BOEMER JARDIM PROFESSOR,SAO PAULO,4.3900000000,0.0000000000,0.0000000000
2019,115,35000115,10101,NORTE 1,FRANCISCO FARIA NETO PROFESSOR,SAO PAULO,3.9700000000,0.0000000000,0.0000000000
2019,127,35000127,10101,NORTE 1,JOSE ALTENFELDER SILVA PROFESSOR,SAO PAULO,6.1200000000,0.0000000000,0.0000000000
2019,139,35000139,10101,NORTE 1,MARIANO DE OLIVEIRA PROFESSOR,SAO PAULO,0.0000000000,4.0100000000,1.8900000000
2019,140,35000140,10101,NORTE 1,SILVIO XAVIER ANTUNES PROFESSOR,SAO PAULO,0.0000000000,2.6600000000,1.8300000000
2019,152,35000152,10101,NORTE 1,OCTAVIO MONTEIRO DE CASTRO PROFESSOR,SAO PAULO,6.2900000000,0.0000000000,0.0000000000
2019,164,35000164,10101,NORTE 1,PIO TELLES PEIXOTO PROFESSOR,SAO PAULO,0.0000000000,3.8900000000,1.8800000000
2019,176,35000176,10101,NORTE 1,ZENAIDE VILALVA DE ARAUJO PROFESSORA,SAO PAULO,0.0000000000,2.8900000000,2.0900000000
2019,188,35000188,10101,NORTE 1,ANTONIO CANDIDO CORREA GUIMARAES FILHO PROFESSOR,SAO PAULO,0.0000000000,3.3900000000,1.6100000000
2019,197,35000197,10101,NORTE 1,AGENOR COUTO DE MAGALHAES DOUTOR,SAO PAULO,0.0000000000,2.5100000000,1.8100000000
2019,206,35000206,10101,NORTE 1,ALIPIO DE BARROS PROFESSOR,SAO PAULO,5.2400000000,0.0000000000,0.0000000000
2019,218,35000218,10101,NORTE 1,ANTONIO FRANCISCO REDONDO PROFESSOR,SAO PAULO,0.0000000000,0.0000000000,2.1100000000
2019,224,35000224,10101,NORTE 1,CANDIDO GONCALVES GOMIDE PROFESSOR,SAO PAULO,0.0000000000,3.1300000000,1.6500000000
2019,231,35000231,10101,NORTE 1,CHIQUINHA RODRIGUES,SAO PAULO,5.7600000000,0.0000000000,0.0000000000
2019,243,35000243,10101,NORTE 1,ISABEL VIEIRA DE SERPA E PAIVA PROFESSORA,SAO PAULO,4.9200000000,0.0000000000,0.0000000000
2019,255,35000255,10101,NORTE 1,CLODOMIRO CARNEIRO,SAO PAULO,0.0000000000,3.0500000000,2.1700000000
2019,267,35000267,10101,NORTE 1,ERMANO MARCHETTI,SAO PAULO,0.0000000000,2.9400000000,2.3200000000
2019,279,35000279,10101,NORTE 1,GALDINO LOPES CHAGAS PROFESSOR,SAO PAULO,4.9800000000,0.0000000000,0.0000000000
2019,280,35000280,10101,NORTE 1,HUMBERTO DE SOUZA MELLO GENERAL,SAO PAULO,0.0000000000,3.4000000000,1.8100000000
2019,292,35000292,10101,NORTE 1,DALILA DE ANDRADE COSTA PROFESSORA,SAO PAULO,4.3900000000,0.0000000000,0.0000000000
2019,309,35000309,10102,CENTRO,BENEDITO TOLOSA PROFESSOR,SAO PAULO,4.9300000000,3.2100000000,2.3400000000
2019,310,35000310,10102,CENTRO,ARY BARROSO,SAO PAULO,4.9800000000,0.0000000000,0.0000000000
2019,322,35000322,10102,CENTRO,PEDRO MONTEIRO DO AMARAL CAPITAO,SAO PAULO,0.0000000000,3.1700000000,2.6700000000
2019,334,35000334,10102,CENTRO,MANUEL DA NOBREGA PADRE,SAO PAULO,0.0000000000,4.1800000000,3.1300000000
2019,346,35000346,10101,NORTE 1,MANOEL DA NOBREGA PADRE,SAO PAULO,6.2900000000,0.0000000000,0.0000000000
2019,358,35000358,10102,CENTRO,MATILDE MACEDO SOARES,SAO PAULO,5.3100000000,2.6900000000,0.0000000000
2019,361,35000361,10101,NORTE 1,PASQUALE PECCICACCO,SAO PAULO,5.7000000000,0.0000000000,0.0000000000
2019,371,35000371,10104,NORTE 2,ANTONIO JOSE LEITE PROF,SAO PAULO,0.0000000000,3.6800000000,1.8400000000
2019,383,35000383,10102,CENTRO,ANTOINE DE SAINT EXUPERY,SAO PAULO,0.0000000000,3.2800000000,2.1500000000
2019,395,35000395,10101,NORTE 1,JOAQUIM LUIZ DE BRITO PROFESSOR,SAO PAULO,0.0000000000,2.3900000000,1.5100000000
2019,401,35000401,10101,NORTE 1,MARQUES DE TAMANDARE ALMIRANTE ,SAO PAULO,0.0000000000,2.9700000000,1.6900000000
2019,413,35000413,10101,NORTE 1,JOAQUIM SILVADO DOUTOR,SAO PAULO,0.0000000000,3.4500000000,1.8500000000
2019,425,35000425,10104,NORTE 2,REPUBLICA DO CHILE,SAO PAULO,6.3600000000,0.0000000000,0.0000000000
2019,437,35000437,10102,CENTRO,ANGELINA MADUREIRA PROFESSORA,SAO PAULO,6.2500000000,0.0000000000,0.0000000000
2019,449,35000449,10102,CENTRO,TAUNAY VISCONDE DE,SAO PAULO,6.4300000000,0.0000000000,0.0000000000
2019,450,35000450,10101,NORTE 1,AUGUSTO RIBEIRO DE CARVALHO PROFESSOR,SAO PAULO,0.0000000000,3.3900000000,2.0900000000
2019,462,35000462,10102,CENTRO,AUGUSTO MEIRELLES REIS FILHO PROFESSOR,SAO PAULO,0.0000000000,2.2600000000,1.3400000000
2019,474,35000474,10101,NORTE 1,MATHIAS AIRES,SAO PAULO,6.3300000000,0.0000000000,0.0000000000
2019,498,35000498,10102,CENTRO,LUIZ GONZAGA RIGHINI PROFESSOR,SAO PAULO,0.0000000000,3.0200000000,1.9600000000
2019,504,35000504,10102,CENTRO,MARIO TEIXEIRA MARIANO PROFESSOR,SAO PAULO,6.5400000000,0.0000000000,0.0000000000
2019,516,35000516,10102,CENTRO,JOSE CARLOS DIAS PROFESSOR,SAO PAULO,5.4400000000,0.0000000000,0.0000000000
2019,528,35000528,10102,CENTRO,COLOMBO DE ALMEIDA PROFESSOR,SAO PAULO,0.0000000000,2.8400000000,1.9900000000
2019,536,35000536,10102,CENTRO,TARCISIO ALVARES LOBO,SAO PAULO,0.0000000000,3.5000000000,1.8200000000
2019,541,35000541,10102,CENTRO,JOAQUIM NABUCO,SAO PAULO,5.7900000000,0.0000000000,0.0000000000
2019,553,35000553,10101,NORTE 1,JACOMO STAVALE PROFESSOR,SAO PAULO,0.0000000000,3.2400000000,2.4900000000
2019,565,35000565,10101,NORTE 1,NOSSA SENHORA DO RETIRO,SAO PAULO,5.5800000000,0.0000000000,0.0000000000
2019,577,35000577,10102,CENTRO,DULCE FERREIRA BOARIN PROFESSORA,SAO PAULO,0.0000000000,3.2100000000,0.0000000000
2019,589,35000589,10101,NORTE 1,PLINIO DAMASCO PENNA PROFESSOR,SAO PAULO,0.0000000000,4.6800000000,2.6700000000
2019,590,35000590,10102,CENTRO,PAULO SETUBAL,SAO PAULO,6.1700000000,0.0000000000,0.0000000000
2019,607,35000607,10104,NORTE 2,TITO PRATES DA FONSECA,SAO PAULO,0.0000000000,3.7000000000,1.6600000000
2019,619,35000619,10101,NORTE 1,REGENTE FEIJO,SAO PAULO,5.9500000000,0.0000000000,0.0000000000
2019,620,35000620,10101,NORTE 1,ANTONIO EMILIO SOUZA PENNA PROFESSOR,SAO PAULO,0.0000000000,3.3200000000,2.4300000000
2019,632,35000632,10101,NORTE 1,AUGUSTO DE MACEDO COSTA DOUTOR,SAO PAULO,6.5200000000,0.0000000000,0.0000000000
2019,644,35000644,10101,NORTE 1,PIO XII,SAO PAULO,6.9200000000,0.0000000000,0.0000000000
2019,656,35000656,10102,CENTRO,FRONTINO GUIMARAES,SAO PAULO,0.0000000000,4.2700000000,0.0000000000
2019,668,35000668,10102,CENTRO,ROMULO PERO PROFESSOR,SAO PAULO,0.0000000000,3.8300000000,3.2900000000
2019,673,35000673,10205,LESTE 5,PAULO EGYDIO DE OLIVEIRA CARVALHO SENADOR,SAO PAULO,0.0000000000,3.6200000000,1.5800000000
2019,681,35000681,10102,CENTRO,TOLEDO BARBOSA,SAO PAULO,5.4800000000,3.4600000000,0.0000000000
2019,693,35000693,10104,NORTE 2,RITA BICUDO PEREIRA PROFA,SAO PAULO,4.5900000000,2.7700000000,1.8000000000
2019,700,35000700,10205,LESTE 5,HORACIO LAFER MINISTRO,SAO PAULO,5.1500000000,0.0000000000,0.0000000000
2019,711,35000711,10102,CENTRO,NARBAL FONTES PROFESSORA,SAO PAULO,0.0000000000,3.5400000000,2.8700000000
2019,723,35000723,10102,CENTRO,OCTAVIO MENDES DOUTOR,SAO PAULO,0.0000000000,4.2000000000,2.8300000000
2019,735,35000735,10104,NORTE 2,PAUL HUGON PROF,SAO PAULO,0.0000000000,3.5800000000,2.2200000000
2019,747,35000747,10205,LESTE 5,MARIA MONTESSORI,SAO PAULO,0.0000000000,2.8600000000,1.7700000000
2019,759,35000759,10205,LESTE 5,FLORINDA CARDOSO PROFESSORA,SAO PAULO,5.4400000000,0.0000000000,0.0000000000
2019,760,35000760,10102,CENTRO,AFRANIO PEIXOTO,SAO PAULO,0.0000000000,3.4700000000,2.6900000000
2019,772,35000772,10104,NORTE 2,VISCONDE DE INHAUMA ALMIRANTE,SAO PAULO,6.4600000000,0.0000000000,0.0000000000
2019,784,35000784,10102,CENTRO,ANESIA SINCORA PROFESSORA,SAO PAULO,3.5600000000,2.3200000000,0.0000000000
2019,796,35000796,10205,LESTE 5,HEROIS DA FEB,SAO PAULO,0.0000000000,2.6200000000,1.2600000000
2019,802,35000802,10205,LESTE 5,IMPERATRIZ LEOPOLDINA,SAO PAULO,0.0000000000,2.9400000000,1.8100000000
2019,814,35000814,10104,NORTE 2,RAQUEL ASSIS BARREIROS PROFA,SAO PAULO,0.0000000000,2.9400000000,0.9800000000
2019,838,35000838,10205,LESTE 5,JOAO VIEIRA DE ALMEIDA,SAO PAULO,0.0000000000,3.7500000000,2.3100000000
2019,848,35000848,10102,CENTRO,JOAQUIM LEME DO PRADO PROFESSOR,SAO PAULO,0.0000000000,3.2500000000,2.0500000000
2019,851,35000851,10205,LESTE 5,JULIO MAIA,SAO PAULO,5.4700000000,0.0000000000,0.0000000000
2019,863,35000863,10104,NORTE 2,JOSE MARCELINO DA FONSECA MAJOR,SAO PAULO,8.0200000000,0.0000000000,0.0000000000
2019,875,35000875,10104,NORTE 2,CASTRO ALVES,SAO PAULO,0.0000000000,3.8100000000,2.1700000000
2019,899,35000899,10102,CENTRO,PEDRO COSTA DEPUTADO,SAO PAULO,5.6100000000,0.0000000000,0.0000000000
2019,905,35000905,10104,NORTE 2,CARLOS DE LAET PROF,SAO PAULO,0.0000000000,4.0500000000,2.0100000000
2019,917,35000917,10102,CENTRO,ANTONIO LISBOA PROFESSOR,SAO PAULO,0.0000000000,3.3700000000,2.5800000000
2019,929,35000929,10102,CENTRO,ANTONIO VIEIRA PADRE,SAO PAULO,0.0000000000,0.0000000000,3.7000000000
2019,930,35000930,10102,CENTRO,HOMEM DE MELLO BARAO,SAO PAULO,0.0000000000,3.7200000000,3.4900000000
2019,942,35000942,10102,CENTRO,BUENOS AIRES,SAO PAULO,0.0000000000,0.0000000000,3.1900000000
2019,966,35000966,10102,CENTRO,GONCALVES DIAS,SAO PAULO,0.0000000000,2.6400000000,1.9100000000
2019,978,35000978,10102,CENTRO,CASIMIRO DE ABREU,SAO PAULO,0.0000000000,4.8300000000,3.9500000000
2019,985,35000985,10102,CENTRO,REPUBLICA DA BOLIVIA,SAO PAULO,6.6000000000,0.0000000000,0.0000000000
2019,1004,35001004,10104,NORTE 2,EURICO FIGUEIREDO PROF,SAO PAULO,0.0000000000,3.8800000000,1.9500000000
2019,1016,35001016,10104,NORTE 2,ALBERTO CARDOSO DE MELLO NETO DR,SAO PAULO,0.0000000000,3.3000000000,2.0100000000
2019,1028,35001028,10104,NORTE 2,VICTOR DOS SANTOS CUNHA PROF,SAO PAULO,0.0000000000,2.2400000000,1.4300000000
2019,1036,35001036,10104,NORTE 2,SEBASTIAO DE SOUZA BUENO PROF,SAO PAULO,0.0000000000,3.6200000000,1.9700000000
2019,1041,35001041,10104,NORTE 2,JOHANN GUTENBERG,SAO PAULO,0.0000000000,2.7000000000,1.8400000000
2019,1053,35001053,10104,NORTE 2,LUIZ AMARAL WAGNER PROF,SAO PAULO,6.2700000000,0.0000000000,0.0000000000
2019,1065,35001065,10104,NORTE 2,DAVID EUGENIO DOS SANTOS PROF,SAO PAULO,5.7500000000,0.0000000000,0.0000000000
2019,1077,35001077,10104,NORTE 2,JUDITH GUIMARAES DOS SANTOS PROFA,SAO PAULO,6.1000000000,0.0000000000,0.0000000000
2019,1089,35001089,10104,NORTE 2,GABRIELA MISTRAL,SAO PAULO,5.4700000000,3.0500000000,0.0000000000
2019,1090,35001090,10104,NORTE 2,JOSE MARIA REYS PROF,SAO PAULO,6.8200000000,0.0000000000,0.0000000000
2019,1119,35001119,10104,NORTE 2,EURIPEDES DE CASTRO,SAO PAULO,4.4800000000,0.0000000000,0.0000000000
2019,1120,35001120,10102,CENTRO,EXPEDICIONARIO BRASILEIRO,SAO PAULO,6.9100000000,0.0000000000,0.0000000000
2019,1132,35001132,10104,NORTE 2,PEDRO ALEXANDRINO,SAO PAULO,0.0000000000,3.0000000000,2.1500000000
2019,1144,35001144,10104,NORTE 2,JULIO PESTANA,SAO PAULO,0.0000000000,3.1900000000,1.9100000000
2019,1156,35001156,10104,NORTE 2,SILVA JARDIM,SAO PAULO,0.0000000000,3.8300000000,2.6900000000
2019,1168,35001168,10104,NORTE 2,ALFREDO INACIO TRINDADE,SAO PAULO,0.0000000000,3.3300000000,2.2600000000
2019,1173,35001173,10104,NORTE 2,ALBINO CESAR,SAO PAULO,0.0000000000,2.7000000000,2.4400000000
2019,1181,35001181,10104,NORTE 2,RAFAEL DE MORAES LIMA PROF,SAO PAULO,5.5100000000,0.0000000000,0.0000000000
2019,1193,35001193,10104,NORTE 2,PHILOMENA BAYLAO PROFA,SAO PAULO,5.5000000000,3.0000000000,1.9000000000
2019,1200,35001200,10104,NORTE 2,LAEL DE MOURA PRADO PROF,SAO PAULO,6.3800000000,0.0000000000,0.0000000000
2019,1211,35001211,10104,NORTE 2,MIGUEL VIEIRA FERREIRA DR,SAO PAULO,6.0700000000,0.0000000000,0.0000000000
2019,1223,35001223,10104,NORTE 2,MARIA PAULA MARCONDES DOMINGUES PROFA,SAO PAULO,7.0000000000,0.0000000000,0.0000000000
2019,1235,35001235,10104,NORTE 2,CYRENE DE OLIVEIRA LAET DONA,SAO PAULO,0.0000000000,2.3000000000,1.2700000000
2019,1247,35001247,10104,NORTE 2,RUY BARBOSA CONSELHEIRO,SAO PAULO,0.0000000000,3.3000000000,1.9200000000
2019,1259,35001259,10104,NORTE 2,JOAO LIGABUE CONEGO,SAO PAULO,0.0000000000,3.8100000000,2.3300000000
2019,1272,35001272,10104,NORTE 2,ANGELO BORTOLO,SAO PAULO,0.0000000000,2.8300000000,1.4900000000
2019,1284,35001284,10104,NORTE 2,AMENAIDE BRAGA DE QUEIROZ PROFA,SAO PAULO,0.0000000000,4.4400000000,2.8900000000
2019,1296,35001296,10104,NORTE 2,CARMOSINA MONTEIRO VIANNA PROFA,SAO PAULO,0.0000000000,3.1100000000,2.0800000000
2019,1302,35001302,10104,NORTE 2,ARNALDO BARRETO,SAO PAULO,0.0000000000,3.2000000000,2.5600000000
2019,1314,35001314,10104,NORTE 2,CASSIO DA COSTA VIDIGAL,SAO PAULO,4.8800000000,0.0000000000,0.0000000000
2019,1326,35001326,10104,NORTE 2,PEDRO DE MORAES VICTOR DR,SAO PAULO,0.0000000000,2.3500000000,1.2800000000
2019,1338,35001338,10104,NORTE 2,MARIA ANGELITA SAYAGO LAET PROFA,SAO PAULO,6.3500000000,0.0000000000,0.0000000000
2019,1348,35001348,10104,NORTE 2,JOSE DO AMARAL MELLO PROF,SAO PAULO,4.4500000000,2.7600000000,1.5500000000
2019,1351,35001351,10104,NORTE 2,ADEMAR HIROSHI SUDA PROF,SAO PAULO,8.9500000000,0.0000000000,0.0000000000
2019,1363,35001363,10102,CENTRO,SAO PAULO,SAO PAULO,0.0000000000,0.0000000000,4.2400000000
2019,1375,35001375,10205,LESTE 5,LOUREIRO JUNIOR PROFESSOR,SAO PAULO,0.0000000000,0.0000000000,2.3700000000
2019,1387,35001387,10205,LESTE 5,THEODORO DE MORAES PROFESSOR,SAO PAULO,6.6500000000,0.0000000000,0.0000000000
2019,1399,35001399,10205,LESTE 5,PAULO MONTE SERRAT PROFESSOR,SAO PAULO,7.3000000000,0.0000000000,0.0000000000
2019,1405,35001405,10102,CENTRO,ROMAO PUIGARI,SAO PAULO,5.7100000000,0.0000000000,0.0000000000
2019,1417,35001417,10205,LESTE 5,ISAI LEIRNER,SAO PAULO,0.0000000000,0.0000000000,4.4300000000
2019,1430,35001430,10205,LESTE 5,ANDRE OHL,SAO PAULO,6.6800000000,0.0000000000,0.0000000000
2019,1442,35001442,10205,LESTE 5,ANDRE XAVIER GALLICHO PROFESSOR,SAO PAULO,4.6400000000,3.4500000000,2.1500000000
2019,1454,35001454,10102,CENTRO,ANTONIO FIRMINO DE PROENCA PROF,SAO PAULO,0.0000000000,3.1500000000,2.3900000000
2019,1466,35001466,10205,LESTE 5,AMADEU AMARAL,SAO PAULO,0.0000000000,4.4400000000,2.8700000000
2019,1478,35001478,10102,CENTRO,EDUARDO PRADO,SAO PAULO,6.1300000000,4.4900000000,0.0000000000
2019,1485,35001485,10205,LESTE 5,GUERINO RASO,SAO PAULO,5.3600000000,0.0000000000,0.0000000000
2019,1491,35001491,10205,LESTE 5,ANNA TEIXEIRA PRADO ZACHARIAS PROFESSORA,SAO PAULO,0.0000000000,3.2900000000,1.9900000000
2019,1508,35001508,10205,LESTE 5,ANTONIO DE QUEIROZ TELLES DOUTOR,SAO PAULO,6.4900000000,0.0000000000,0.0000000000
2019,1512,35001512,10316,CENTRO SUL,ARMANDO ARAUJO,SAO PAULO,5.4300000000,3.9300000000,0.0000000000
2019,1521,35001521,10102,CENTRO,PAULO LUIG FREI,SAO PAULO,5.4900000000,3.3400000000,1.6500000000
2019,1545,35001545,10316,CENTRO SUL,PANDIA CALOGERAS,SAO PAULO,6.1800000000,0.0000000000,0.0000000000
2019,1557,35001557,20205,SAO JOSE DOS CAMPOS,BENEDITO MATARAZZO DEPUTADO,SAO JOSE DOS CAMPOS,0.0000000000,4.6300000000,3.3400000000
2019,1569,35001569,10316,CENTRO SUL,OSWALDO CRUZ,SAO PAULO,7.0000000000,3.7300000000,2.8400000000
2019,1570,35001570,10102,CENTRO,ORESTES GUIMARAES,SAO PAULO,5.6400000000,2.8100000000,1.6800000000
2019,1582,35001582,10205,LESTE 5,DOMINGOS FAUSTINO SARMIENTO,SAO PAULO,5.3800000000,0.0000000000,0.0000000000
2019,1600,35001600,10205,LESTE 5,PLINIO BARRETO,SAO PAULO,0.0000000000,3.7700000000,2.4800000000
2019,1624,35001624,10205,LESTE 5,WOLNY CARVALHO RAMOS PROFESSOR,SAO PAULO,0.0000000000,3.8900000000,2.6900000000
2019,1659,35001659,10102,CENTRO,ANCHIETA PADRE,SAO PAULO,0.0000000000,3.8900000000,2.5900000000
2019,1661,35001661,10316,CENTRO SUL,MMDC,SAO PAULO,0.0000000000,4.6600000000,3.6300000000
2019,1673,35001673,10205,LESTE 5,MARIA DA GLORIA COSTA E SILVA PROFESSORA,SAO PAULO,0.0000000000,3.0800000000,1.6600000000
2019,1685,35001685,10316,CENTRO SUL,MARIO CASASSANTA PROFESSOR,SAO PAULO,0.0000000000,3.3400000000,2.8600000000
2019,1697,35001697,10205,LESTE 5,BEATRIZ R BASSI ASTORINO PROFESSORA,SAO PAULO,5.4200000000,4.2900000000,0.0000000000
2019,1703,35001703,10205,LESTE 5,MARIO MARQUES DE OLIVEIRA PROFESSOR,SAO PAULO,0.0000000000,0.0000000000,2.8500000000
2019,1727,35001727,10208,LESTE 4,VICTOR MIGUEL ROMANO PROF,SAO PAULO,0.0000000000,2.9300000000,1.8200000000
2019,1739,35001739,10316,CENTRO SUL,ANDRE DREYFUS PROFESSOR,SAO PAULO,6.4000000000,0.0000000000,0.0000000000
2019,1740,35001740,10205,LESTE 5,STEFAN ZWEIG,SAO PAULO,0.0000000000,2.6700000000,2.0100000000
2019,1752,35001752,10208,LESTE 4,AROLDO DE AZEVEDO PROF,SAO PAULO,0.0000000000,3.2200000000,1.6100000000
2019,1764,35001764,10316,CENTRO SUL,ANNITA ATALLA PROFESSORA,SAO PAULO,6.2700000000,0.0000000000,0.0000000000
2019,1776,35001776,10205,LESTE 5,SECUNDINO DOMINGUES FILHO DOUTOR,SAO PAULO,6.1700000000,3.3600000000,2.4500000000
2019,1788,35001788,10316,CENTRO SUL,OLGA BENATTI PROFESSORA,SAO PAULO,0.0000000000,4.7600000000,0.0000000000
2019,1797,35001797,10316,CENTRO SUL,BRISABELLA ALMEIDA NOBRE PROFESSORA,SAO PAULO,0.0000000000,4.6600000000,0.0000000000
2019,1806,35001806,10205,LESTE 5,JOY ARRUDA DOUTOR,SAO PAULO,6.6800000000,0.0000000000,0.0000000000
2019,1818,35001818,10208,LESTE 4,JOCELYN PONTES GESTAL PROF,SAO PAULO,5.0400000000,0.0000000000,0.0000000000
2019,1824,35001824,10316,CENTRO SUL,JOSE HEITOR CARUSI PROFESSOR,SAO PAULO,0.0000000000,3.8000000000,2.4200000000
2019,1843,35001843,10316,CENTRO SUL,FRANCISCO BORGES VIEIRA DOUTOR,SAO PAULO,0.0000000000,2.5100000000,1.6500000000
2019,1855,35001855,10316,CENTRO SUL,AMERICO DE MOURA PROFESSOR,SAO PAULO,0.0000000000,0.0000000000,4.3500000000
2019,1867,35001867,10205,LESTE 5,LUIZA MENDES CORREA SOUZA PROFESSORA,SAO PAULO,6.0100000000,3.2600000000,2.3800000000
2019,1879,35001879,10316,CENTRO SUL,JOAO FIRMINO DE CAMPOS,SAO PAULO,7.1100000000,0.0000000000,0.0000000000
2019,1880,35001880,10205,LESTE 5,JOSE CHEDIAK,SAO PAULO,0.0000000000,4.0200000000,2.6200000000
2019,1892,35001892,10316,CENTRO SUL,REPUBLICA DO PARAGUAY,SAO PAULO,6.2200000000,4.0700000000,0.0000000000
2019,1909,35001909,10316,CENTRO SUL,CAROLINA AUGUSTA DA COSTA GALVAO PROFESSORA,SAO PAULO,5.5500000000,2.4900000000,0.0000000000
2019,1910,35001910,10205,LESTE 5,CLEMENTE QUAGLIO PROFESSOR,SAO PAULO,0.0000000000,2.9800000000,3.8400000000
2019,1922,35001922,10205,LESTE 5,JULIETA NOGUEIRA RINALDI PROFESSORA,SAO PAULO,6.7300000000,0.0000000000,0.0000000000
2019,1934,35001934,10205,LESTE 5,JOAQUIM BRAGA DE PAULA PROFESSOR,SAO PAULO,0.0000000000,2.9000000000,1.4500000000
2019,1958,35001958,10316,CENTRO SUL,JULIA MACEDO PANTOJA PROFESSORA,SAO PAULO,5.7200000000,3.5600000000,2.1400000000
2019,1961,35001961,10205,LESTE 5,NORBERTO MAYER FILHO DEPUTADO,SAO PAULO,0.0000000000,4.2000000000,2.1400000000
2019,1971,35001971,10205,LESTE 5,MOACYR CAMPOS PROFESSOR,SAO PAULO,0.0000000000,3.4300000000,1.8000000000
2019,1995,35001995,10205,LESTE 5,JULIA AMALIA AZEVEDO ANTUNES PROFESSORA,SAO PAULO,6.7400000000,0.0000000000,0.0000000000
2019,2008,35002008,10205,LESTE 5,JOAO DIAS DA SILVEIRA PROFESSOR,SAO PAULO,0.0000000000,0.0000000000,3.0400000000
2019,2012,35002012,10205,LESTE 5,JOAO CLIMACO DA SILVA KRUSE PROFESSOR,SAO PAULO,6.6800000000,0.0000000000,0.0000000000
2019,2021,35002021,10205,LESTE 5,IRENE RIBEIRO PROFESSORA,SAO PAULO,7.7700000000,0.0000000000,0.0000000000
2019,2045,35002045,10205,LESTE 5,ALVINO BITTENCOURT PROFESSOR,SAO PAULO,7.4900000000,0.0000000000,0.0000000000
2019,2057,35002057,10205,LESTE 5,AMELIA DE ARAUJO DONA,SAO PAULO,0.0000000000,3.7800000000,2.9100000000
2019,2069,35002069,10205,LESTE 5,ARACY LEME DA VEIGA RAVACHE PROFESSORA,SAO PAULO,0.0000000000,3.1500000000,2.1200000000
2019,2070,35002070,10205,LESTE 5,BENEDITO ESTEVAM DOS SANTOS DOUTOR,SAO PAULO,7.1700000000,0.0000000000,0.0000000000
2019,2082,35002082,10205,LESTE 5,BLANCA ZWICKER SIMOES PROFESSORA,SAO PAULO,7.4400000000,0.0000000000,0.0000000000
2019,2094,35002094,10205,LESTE 5,FREDERICO VERGUEIRO STEIDEL,SAO PAULO,7.9400000000,0.0000000000,0.0000000000
2019,2100,35002100,10205,LESTE 5,ERASMO BRAGA,SAO PAULO,6.4900000000,0.0000000000,0.0000000000
2019,2112,35002112,10205,LESTE 5,CONGONHAS DO CAMPO VISCONDE DE,SAO PAULO,0.0000000000,3.8000000000,0.0000000000
2019,2124,35002124,10205,LESTE 5,CARLOS ESCOBAR,SAO PAULO,5.0000000000,0.0000000000,0.0000000000
2019,2136,35002136,10205,LESTE 5,CARAMURU,SAO PAULO,0.0000000000,3.8500000000,2.1900000000
2019,2148,35002148,10205,LESTE 5,PAULO NOVAES DE CARVALHO PROFESSOR,SAO PAULO,0.0000000000,3.4700000000,2.6000000000
2019,2159,35002159,10205,LESTE 5,PEDRO ARBUES CORONEL,SAO PAULO,0.0000000000,0.0000000000,2.9600000000
2019,2161,35002161,10205,LESTE 5,SALVADOR ROCCO PROFESSOR,SAO PAULO,0.0000000000,3.3900000000,2.3500000000
2019,2173,35002173,10205,LESTE 5,JOAO BORGES PROFESSOR,SAO PAULO,0.0000000000,4.1000000000,3.6000000000
2019,2197,35002197,10205,LESTE 5,IRENE DE LIMA PAIVA PROFESSORA,SAO PAULO,0.0000000000,4.0800000000,2.8200000000
2019,2203,35002203,10205,LESTE 5,JOSE MARQUES DA CRUZ PROFESSOR,SAO PAULO,0.0000000000,0.0000000000,2.5000000000
2019,2227,35002227,10205,LESTE 5,BENEDITA RIBAS F SILVEIRA PROFESSORA,SAO PAULO,0.0000000000,3.8600000000,0.0000000000
2019,2239,35002239,10205,LESTE 5,ALMERINDA RODRIGUES MELLO PROFESSORA,SAO PAULO,0.0000000000,3.0100000000,1.5400000000
2019,2240,35002240,10205,LESTE 5,ANTONIO CANDIDO BARONE,SAO PAULO,0.0000000000,3.5200000000,0.0000000000
2019,2252,35002252,10205,LESTE 5,ASCENDINO REIS PROFESSOR,SAO PAULO,0.0000000000,0.0000000000,2.4000000000
2019,2264,35002264,10205,LESTE 5,OSWALDO CATALANO,SAO PAULO,0.0000000000,0.0000000000,2.3400000000
